contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
contig_1440	5680	NA	169744.05172413794	3.3462144577713606	low	27.3298538986542	3	CheckV-012505	37.0	11.09	2.461875	6.586666666666666	2	1.0
contig_1441	16094	NA	17598.0	91.45357426980338	low	16.0886513846799	1	CheckV-019387	50.87	12.29	17.975848916474625	61.64370576566074	4	1.0
contig_1442	14485	NA	55970.762008263024	25.87958334006881	low	21.9565771667288	31	CheckV-014287	53.3	6.84	24.131605839416054	37.20321167883212	2	1.0
contig_1444	17050	NA	109215.61253793348	15.61132113238671	low	26.8672114679771	169	CheckV-015838	39.5	7.2	28.478530576165518	42.25180660489001	5	1.01
contig_1445	36714	NA	33339.88641428714	100.0	medium	8.21957329009429	18	CheckV-005925	52.11	40.81	68.9568132058814	99.39491342186957	13	1.0
contig_1446	13317	NA	37762.337095425784	35.26529612388082	low	26.9204150716114	13	CheckV-009263	40.3	11.75	18.371397947915263	36.57751299422304	5	1.0
contig_1447	7843	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.8
contig_1449	14114	NA	62911.23477735165	22.434784581721654	low	17.6045073650536	4	CheckV-010462	63.48	10.47	13.814958282086227	34.400160888209285	3	1.0
contig_145	3548	NA	42286.77314457159	8.390330441790784	low	13.0126738159548	7	CheckV-008539	43.3	26.61	5.4	10.67	1	1.0
contig_1450	20125	NA	39469.0	50.98938407357673	low	17.1488075584792	1	CheckV-032699	62.64	12.48	22.207613121559497	57.33371598029798	5	1.0
contig_1451	33486	NA	34374.0	97.41665212078897	medium	8.76998172438522	2	CheckV-062064	48.03	20.93	57.69270847199611	99.1456543730217	11	1.0
contig_1452	2840	NA	66124.46906085685	4.294930515640497	low	13.0466682388701	11	CheckV-040642	76.5	17.0	1.22	6.64	1	1.0
contig_1453	19525	NA	14459.460176961116	100.0	medium	8.24118776929866	7	CheckV-019254	81.28	15.87	24.801727142868547	75.39569507864434	3	1.0
contig_1454	9115	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1455	13324	NA	36472.0	36.532134239964904	high	3.62050287929757	1	CheckV-060811	92.93	33.96	20.554912420747268	38.6987037022421	8	1.0
contig_1456	38967	NA	37125.779676085134	100.0	high	3.98452166583656	7	CheckV-062052	64.01	15.86	67.73641715455528	99.79321281175932	13	1.01
contig_1457	15800	NA	15437.338646409276	100.0	high	3.25734811929254	15	CheckV-061929	97.09	33.7	21.749232381415794	65.0754748781436	4	1.0
contig_1458	12639	NA	52490.90074953343	24.07845897007653	low	23.7881428775411	71	CheckV-029268	50.4	6.83	16.552800949256017	34.09030316300606	3	1.0
contig_1459	15486	NA	16011.952094134289	96.7152531368929	medium	9.15506573859242	22	CheckV-061561	75.89	15.2	28.8	100.0	1	1.0
contig_146	3118	NA	41566.351631595	7.501259739211697	low	10.7617896009674	5	CheckV-019321	60.0	17.59	1.58	8.61	1	1.0
contig_1460	15850	NA	14914.994741664004	100.0	high	4.4919181643495	5	CheckV-007400	89.42	23.54	21.48	100.0	1	1.0
contig_1461	9794	NA	61896.82900762287	15.823104603296922	medium	5.46022522645373	225	CheckV-010865	59.81	26.17	13.950195179714374	21.289422219046354	3	1.0
contig_1462	4669	NA	43165.51596492276	10.816504553760302	medium	5.51537070524412	37	CheckV-015694	54.61	37.65	3.8095895087518246	13.62033092021135	4	1.0
contig_1464	2539	NA	35179.943688110434	7.217180398324775	high	1.52060170045782	35	CheckV-057841	79.99	100.0	3.511872399445215	7.5698335644937575	2	1.0
contig_1465	3148	NA	37151.0	8.473526957551615	low	14.8448260270765	1	CheckV-005008	38.2	31.11	1.9	9.36	1	1.0
contig_1466	8744	NA	59567.24646382548	14.67920798607022	medium	8.23376929421468	5	CheckV-008434	54.67	18.29	4.810562988186591	22.35701371588338	3	1.0
contig_1467	14727	NA	14757.885025500844	99.79072187208753	high	4.31935669155658	2	CheckV-018437	91.02	28.2	20.488731526198954	55.283601502578165	5	1.0
contig_1468	5807	NA	107458.24439000095	5.403959494186883	high	4.90281702200531	5	CheckV-019143	62.98	41.22	NA	NA	0	1.0
contig_1469	14375	NA	16343.3175492348	87.95643819986256	medium	8.27926800380119	8	CheckV-061509	48.82	22.73	35.78597253761727	81.85561426816875	5	1.0
contig_147	2885	NA	33954.13267565935	8.496756573223164	low	10.2803738317757	4	CheckV-005117	52.9	25.65	NA	NA	0	1.0
contig_1470	8622	NA	62116.449564613074	13.880381220165294	low	12.3244307299425	30	CheckV-011676	54.41	12.81	12.355910239572482	18.7768718808025	3	1.0
contig_1471	2530	NA	56249.70496863814	4.497801368754901	high	3.48379279006362	2	CheckV-017684	82.66	41.02	NA	NA	0	1.0
contig_1472	30538	NA	33136.468926938665	92.1582805558796	high	3.60501032371663	11	CheckV-006356	63.49	19.12	63.821670012363505	98.20821129196118	8	1.0
contig_1473	32864	NA	42955.640596475685	76.50683249895788	medium	5.66866012941001	109	CheckV-011608	56.12	31.98	64.98791089571851	92.43542698308742	14	1.0
contig_1474	31359	NA	32294.0	97.10472533597573	medium	7.7631262437403	1	CheckV-018495	57.7	17.01	39.546448690048216	98.1621707418297	11	1.0
contig_1475	6511	NA	65256.3277739437	9.977576462094127	low	25.4390035413359	4	CheckV-020611	41.5	13.69	NA	NA	0	1.0
contig_1476	10101	NA	14702.209159469456	68.70396067990986	high	3.11526781989464	9	CheckV-019177	67.25	33.27	17.230526315789476	38.95157894736842	2	1.0
contig_1477	44251	NA	38231.74479996517	100.0	low	26.5187364960698	20	CheckV-061377	51.64	12.12	77.92411822789384	99.3549936000545	12	1.0
contig_1478	9884	NA	53414.0	18.50451192571236	low	29.1891156069426	1	CheckV-004960	31.3	7.76	13.005161764705884	26.87302941176471	2	1.0
contig_1479	16245	NA	54781.15112007168	29.65436042845013	low	18.5642512859947	13	CheckV-004328	42.5	9.98	NA	NA	0	1.0
contig_148	2681	NA	50767.66830111381	5.280920100758657	medium	6.27705627705628	82	CheckV-041213	62.7	41.55	NA	NA	0	1.0
contig_1482	36875	NA	38196.009823363325	96.54149784369544	medium	8.21957329009429	5	CheckV-061614	52.43	39.2	53.375038817771596	99.55707079496351	15	1.0
contig_1483	8111	NA	37741.76222991984	21.490782413890553	medium	5.65610859728507	42	CheckV-011617	54.44	66.95	10.876086627755855	24.14436328835748	3	1.0
contig_1484	68203	NA	89074.0	76.56892022363428	high	2.30036148537627	1	CheckV-041250	79.11	45.67	44.76952409710243	86.32313114895398	36	1.0
contig_1485	16835	NA	41450.363480908396	40.61484287768435	low	14.1695212703127	4	CheckV-021079	54.2	8.57	34.09171014492754	50.92585507246377	2	1.0
contig_1488	20921	NA	35960.25065469289	58.17812617852196	high	3.41075496257729	2	CheckV-012936	64.21	27.96	25.334873246369675	57.26697514152104	3	1.0
contig_1489	2809	NA	41049.23947120697	6.843001322765814	high	4.04716205100082	2	CheckV-015876	77.3	44.7	NA	NA	0	1.0
contig_149	3804	NA	62303.05748980147	6.105639359067869	low	11.8740654837217	182	CheckV-038077	60.3	20.79	2.27	9.52	1	1.0
contig_1490	2903	NA	35958.32869756047	8.073233949265692	high	4.66262623586707	4	CheckV-062384	63.13	47.93	4.902728237791933	8.44307855626327	2	1.0
contig_1491	21380	NA	20991.78965489765	100.0	high	2.58134340387317	5	CheckV-019821	89.62	65.95	32.88330912890539	53.792260060418684	9	1.0
contig_1492	5302	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1493	13539	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.2
contig_1494	5875	NA	36251.429058856986	16.206257663557167	high	4.80727376725394	7	CheckV-040938	55.97	65.62	10.392052169897424	16.959125906859025	5	1.0
contig_1495	3900	NA	36878.15524771407	10.575366294228465	high	3.21556557579932	126	CheckV-032505	59.3	72.62	4.473125	11.790624999999999	2	1.0
contig_1496	34012	NA	32976.46710000347	100.0	high	3.60501032371663	3	CheckV-020236	67.25	18.76	66.05266668680541	99.63241216830703	8	1.01
contig_1497	34801	NA	36705.84469415515	94.81051393851054	medium	5.94766695205479	37	CheckV-041209	53.72	23.64	38.08773489785464	99.00780212037337	9	1.0
contig_1498	28843	NA	52978.561805598656	54.44277650616015	medium	5.6581529369062	2	CheckV-016562	52.82	32.56	52.18800036292254	74.79188468541349	14	1.02
contig_1499	27661	NA	32150.787187897637	86.03521847954097	high	3.20422527847637	10	CheckV-018923	78.19	39.0	57.3977136060437	93.43894502638557	10	1.0
contig_15	2787	NA	53633.40036534032	5.196388782019221	medium	7.80727581216628	2	CheckV-015111	62.45	43.03	1.687492470438342	7.225177546292383	3	1.0
contig_1501	19883	NA	106532.41615959739	18.663802734196	low	21.1704738531244	15	CheckV-044798	26.86	14.85	12.72	45.26	1	1.0
contig_1504	10529	NA	163038.96010279196	6.457965625738615	low	18.2447178718414	7	CheckV-020513	58.5	9.0	3.3837746478873245	6.955676056338029	2	1.0
contig_1505	8587	NA	42407.99771585781	20.24853910230481	low	12.3818071879646	82	CheckV-015046	43.3	21.36	1.37	22.88	1	1.0
contig_1506	33842	NA	33142.20784061153	100.0	low	14.1695212703127	3	CheckV-062069	54.74	11.55	43.220000000000006	100.0	1	1.0
contig_1507	1147	NA	41921.283587674094	2.736080343535203	medium	5.75210558051383	156	CheckV-061713	51.5	82.59	1.16	3.29	1	1.0
contig_1508	3077	NA	15158.100879485282	20.29937671258251	medium	6.68662674650699	11	CheckV-061783	67.8	25.0	4.879219512195122	20.23756097560976	2	1.0
contig_1509	15231	NA	362532.0	4.201284300420377	medium	5.20184620871619	1	CheckV-000484	53.21	44.82	6.767538461538463	16.102461538461537	2	1.0
contig_1510	11229	NA	43301.48087214182	25.932138517748065	high	4.93210735010565	25	CheckV-029843	55.85	46.8	10.297384367534285	34.92396609294033	6	1.01
contig_1515	8518	NA	40687.63984650866	20.93510469551336	medium	7.72496529642426	22	CheckV-001341	61.77	19.41	9.632317596566523	24.539270386266097	2	1.0
contig_1516	7431	NA	53858.349991588635	13.797303484344658	low	13.9757982883961	91	CheckV-024380	39.91	32.45	5.63	21.75	1	1.02
contig_1518	10929	NA	43347.22274101412	25.212687939195785	high	2.96558263195272	12	CheckV-015033	58.18	47.53	16.704632169590074	37.502329920882026	7	1.0
contig_1519	39859	NA	52238.0	76.30269152724071	high	3.2925399756355	1	CheckV-030884	61.62	32.57	55.03943780949844	95.59174430508764	7	1.0
contig_152	30797	NA	39975.688689071285	77.03932317348522	medium	5.6581529369062	24	CheckV-014736	53.13	37.03	55.46788097969832	90.57718836043522	13	1.0
contig_1520	2394	NA	14429.0	16.591586388523112	low	11.2581598019399	1	CheckV-048140	54.9	19.67	3.24	15.390000000000002	1	1.0
contig_1521	2365	NA	48763.43240210928	4.8499457144401115	high	3.59564862876121	2	CheckV-015111	63.54	75.38	1.02	5.53	1	1.0
contig_1523	6843	NA	34917.41813306956	19.59766891676088	high	4.03145705411847	15	CheckV-020232	63.08	45.73	4.827994858611825	21.79397172236504	2	1.0
contig_1524	2339	NA	50994.784602748216	4.586743562544524	medium	6.3231850117096	166	CheckV-062069	54.43	61.84	3.56	7.03	1	1.0
contig_1525	28216	NA	60427.84579340638	46.69370491290756	high	3.64666312621703	85	CheckV-005922	58.99	32.46	29.907507733234006	79.04779609512383	6	1.0
contig_1527	5651	NA	44085.847612113124	12.818172511323835	low	19.9773130997658	78	CheckV-056868	54.7	12.23	NA	NA	0	1.0
contig_1528	5619	NA	35108.362238427384	16.004734034132184	low	15.1657311952622	69	CheckV-015089	42.3	22.88	NA	NA	0	1.0
contig_1529	14681	NA	33044.71440264017	44.42768008558438	low	11.1417515456122	13	CheckV-020158	61.2	16.46	NA	NA	0	4.99
contig_1532	7116	NA	59545.746292775664	11.950475798912512	low	16.0736975857687	2	CheckV-016635	43.3	21.72	1.95	18.97	1	1.0
contig_1535	2652	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1537	6515	NA	109507.0	5.949391363109208	low	27.3298538986542	1	CheckV-019769	34.1	9.74	NA	NA	0	1.0
contig_1539	35193	NA	41164.5141502784	85.49353909904457	high	4.64752998365506	19	CheckV-017167	55.86	38.06	62.84673048062882	97.28317481152041	26	1.0
contig_1542	31735	NA	31841.6625975722	99.6650218962488	medium	5.66866012941001	14	CheckV-061619	57.15	32.39	56.636050171566744	95.85432427651035	14	1.0
contig_1543	33118	NA	32824.87649055969	100.0	medium	6.90348421014353	171	CheckV-017582	47.52	51.61	61.17405421594525	99.4619794811639	13	1.0
contig_1544	15453	NA	65648.0	23.539178649768463	low	24.0809313623841	1	CheckV-004816	31.9	8.28	NA	NA	0	1.0
contig_1545	41551	NA	36652.53841831581	100.0	high	2.84758251229446	3	CheckV-018210	87.2	38.7	70.87788491635374	97.50694026620543	14	1.02
contig_1546	38963	NA	38768.95205968804	100.0	medium	7.77568987716185	39	CheckV-033151	50.51	14.07	45.36782392949767	94.76528718453201	10	1.0
contig_1547	35347	NA	34857.0	100.0	high	2.88974669293024	1	CheckV-033046	56.19	26.94	64.37777199105321	96.79095496345366	12	1.0
contig_1549	40575	NA	59407.07968275955	68.29994037187998	low	13.7450815046115	16	CheckV-001169	44.7	15.54	54.82042337899619	99.01577311547769	16	1.0
contig_1550	35720	NA	38947.23970659511	91.71381661214716	low	34.9257320695997	60	CheckV-030095	36.2	3.53	35.829376545277626	98.65247346651584	6	1.0
contig_1551	34409	NA	54654.0259719232	62.957850566537495	low	26.8672114679771	31	CheckV-018555	42.1	2.79	36.30537688442211	93.04874371859295	2	1.01
contig_1552	26758	NA	25110.249296572863	100.0	medium	8.76998172438522	64	CheckV-000899	51.19	19.32	14.75695713653849	96.14328817568926	3	1.02
contig_1553	7214	NA	46052.941167129466	15.66458040935946	low	29.1005291005291	33	CheckV-013528	26.5	25.27	4.1	24.76	1	1.22
contig_1554	36349	NA	35886.676565729555	100.0	high	2.76621787025704	4	CheckV-007305	58.6	14.47	40.31428299468487	98.92929117658643	5	1.0
contig_1555	36429	NA	33839.75139616184	100.0	high	2.24829364360329	3	CheckV-014978	65.84	42.28	70.28677139701134	99.81510541013098	10	1.0
contig_1556	6539	NA	15861.610489512774	41.22532200827522	high	2.23231383706298	55	CheckV-013283	88.52	73.23	8.90898670787977	41.335238410492344	3	1.0
contig_1557	5365	NA	50601.70029098245	10.602410529979913	low	22.1130987526063	40	CheckV-004697	43.2	14.32	NA	NA	0	1.0
contig_1558	29951	NA	32445.665717649365	92.31125124890765	medium	5.20184620871619	145	CheckV-013343	56.91	44.97	57.747572852304046	92.20288737472156	11	1.0
contig_1559	10989	NA	45705.0	24.04332129963899	low	12.5453716678203	1	CheckV-017950	30.7	28.77	NA	NA	0	1.7
contig_1560	5911	NA	41065.0	14.39425301351516	low	25.0788091068301	1	CheckV-015665	27.9	8.4	NA	NA	0	1.08
contig_16	26548	NA	37358.995264784404	71.06186826449495	high	2.88806525990606	4	CheckV-015111	80.9	48.76	28.292442136489278	69.39650200233393	8	1.0
contig_163	1238	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_164	2125	NA	44451.83696919112	4.780454858306091	high	3.40403772124913	189	CheckV-015858	87.6	26.61	1.56	6.15	1	1.0
contig_165	2769	NA	69925.66848205795	3.959919240114938	low	10.6162263507551	25	CheckV-023075	58.8	25.89	1.36	7.88	1	1.0
contig_166	2713	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_167	1620	NA	36589.96363729469	4.427443590976402	high	3.45122623124897	56	CheckV-011922	81.8	40.39	3.4838144329896914	4.431134020618558	2	1.0
contig_168	26659	NA	34932.93064283577	76.31481100904247	high	3.34439622159816	4	CheckV-017511	66.0	34.87	54.559325030928576	96.89764917628452	4	1.0
contig_169	16030	NA	23107.42876646639	69.3716300589134	high	4.0608167082908	3	CheckV-013520	58.03	41.52	20.96718792866941	73.08075445816186	2	1.0
contig_17	3234	NA	37652.0	8.58918516944651	high	3.19324426796831	1	CheckV-015111	68.27	51.47	1.39	7.5600000000000005	1	1.01
contig_170	9363	NA	22104.598441982074	42.35770228794276	high	3.30400430957084	4	CheckV-012774	71.7	28.68	13.832447448202439	36.779317176931094	6	1.0
contig_173	7718	NA	314698.6756295108	2.452504760168189	high	3.81576191473562	6	CheckV-000484	61.75	43.19	3.0706508571795474	8.20897502300794	3	1.01
contig_174	32589	NA	31236.344280109777	100.0	high	3.41075496257729	7	CheckV-017080	62.52	30.7	54.39802770620855	98.15232172346981	8	1.0
contig_175	1219	NA	31528.000000000004	3.866404465871606	low	10.6198315369057	1	CheckV-033221	42.7	47.93	NA	NA	0	1.0
contig_18	17994	NA	18234.06700207162	98.68341493949569	low	14.1695212703127	2	CheckV-007587	54.3	9.74	26.61681189625129	74.90092952519092	5	1.0
contig_183	10170	NA	21001.304908209877	48.42556233743514	high	3.15325248070562	5	CheckV-007323	82.58	47.84	6.91108922363847	28.456013904982616	2	1.0
contig_184	58762	NA	40703.057630439864	100.0	low	24.2921805067239	5	CheckV-007728	77.39	5.91	86.35787350523098	99.96809338219245	18	1.01
contig_185	31011	NA	28227.40728281275	100.0	high	3.20422527847637	3	CheckV-019464	80.81	37.61	48.47887618000325	80.11058621634874	6	1.0
contig_186	21189	NA	95777.50111177652	22.123149752332242	low	16.0886513846799	172	CheckV-018900	49.43	8.06	31.887898771391793	49.53250619162043	4	1.0
contig_188	13826	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_189	34390	NA	49353.914940021816	69.68038916830211	low	23.4841469330158	2	CheckV-007728	49.66	3.06	56.56380361811423	79.08400659511015	3	1.0
contig_19	2987	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_192	8032	NA	45982.85988653996	17.467378105273344	medium	7.52860853030347	98	CheckV-011626	43.49	42.56	4.500857908847185	23.716300268096518	2	1.0
contig_197	7652	NA	15621.200457039235	48.9847116490452	medium	8.09239400932085	16	CheckV-013309	51.7	52.57	9.820903361344538	42.36712184873949	2	1.0
contig_198	4994	NA	161400.80273376824	3.09416057133101	low	11.9081075052972	2	CheckV-031224	53.1	21.46	NA	NA	0	1.0
contig_199	14474	NA	42084.63620025675	34.39259859851586	low	26.9204150716114	21	CheckV-039952	40.3	8.85	NA	NA	0	1.0
contig_2	7614	NA	30156.35461476365	25.248409820305046	medium	8.54613302114583	2	CheckV-007639	42.88	42.29	10.339719101123595	18.925786516853933	2	1.0
contig_20	10453	NA	257452.57685245053	4.0601652264645045	low	12.3244307299425	7	CheckV-061346	57.07	13.51	4.64	6.39	1	1.0
contig_200	109562	NA	91102.0	100.0	high	2.02764884763124	1	CheckV-059977	89.17	42.73	78.83171033519736	94.3778187105833	35	1.12
contig_201	1654	NA	43586.99999999999	3.794709431711291	low	14.8448260270765	1	CheckV-045846	41.1	31.9	3.42	4.09	1	1.0
contig_202	16673	NA	60732.5948781247	27.453132923858412	high	4.0608167082908	98	CheckV-020347	59.88	38.42	16.623612121034434	39.65050174239954	4	1.0
contig_203	3778	NA	38674.61690175801	9.768681121255698	low	11.6380162023316	55	CheckV-007343	44.69	30.43	3.44	7.77	1	1.0
contig_204	6133	NA	32586.06019456045	18.820931292036875	medium	8.28456428871274	14	CheckV-017388	39.06	48.97	NA	NA	0	1.01
contig_206	20220	NA	37690.53116213336	53.64742649292902	low	14.353007412968	10	CheckV-015006	34.31	16.01	42.19327513485859	59.38568939112504	5	1.0
contig_207	19172	NA	59736.76623174129	32.09413768000871	medium	7.04923548312426	7	CheckV-062284	65.72	16.88	27.787504985523075	46.977878895708436	6	1.0
contig_208	6946	NA	38926.16032287713	17.844040980116386	low	10.3521671826625	43	CheckV-018094	52.37	35.97	9.729323308270676	19.279868421052633	2	1.0
contig_209	11202	NA	32413.939383395194	34.55920574016526	medium	5.55490348808673	135	CheckV-017206	54.56	48.44	28.06512971852785	39.67583475424744	3	1.0
contig_210	1521	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_211	1816	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_213	36935	NA	37153.56508236429	99.41172514163912	high	2.58957546857408	12	CheckV-019303	75.82	23.67	38.4636763629997	97.81594693915194	11	1.0
contig_214	5905	NA	NA	NA	NA	NA	0	NA	NA	NA	3.37	6.49	1	1.0
contig_215	36484	NA	37101.12048433236	98.33665270407948	high	2.3383008728132	35	CheckV-062307	61.32	28.33	49.81264821826293	99.0985814527052	8	1.0
contig_218	2069	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_219	3090	NA	36472.60008138409	8.472113293554745	medium	8.76990056085545	2	CheckV-012536	48.07	79.39	NA	NA	0	1.0
contig_220	4852	NA	37853.380832327246	12.817877540429185	low	47.4290376971189	3	CheckV-016940	97.32	18.58	5.675090252707581	14.45649819494585	2	1.0
contig_221	3061	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_222	13066	NA	46664.42201823756	27.999918213695004	high	3.33661664194729	73	CheckV-008971	63.71	52.65	24.47145733408537	32.08981250814122	10	1.0
contig_223	4122	NA	45593.14866247109	9.040832056841307	low	10.6438896189225	22	CheckV-014617	52.3	28.25	7.909999999999999	10.26	1	1.0
contig_224	1625	NA	NA	NA	NA	NA	0	NA	NA	NA	3.12	4.05	1	1.0
contig_225	13356	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_226	4565	NA	41895.39483439129	10.896185650105537	high	4.05454545454545	27	CheckV-058019	57.91	53.23	8.676800837026097	12.0102744953225	3	1.0
contig_227	2015	NA	38175.55238284927	5.278247135214363	medium	9.38815150534153	13	CheckV-017764	46.4	32.7	1.8900000000000001	6.14	1	1.0
contig_228	2013	NA	44744.79055742008	4.498847742770766	low	10.7907508297973	41	CheckV-032694	47.1	29.27	3.06	6.05	1	1.0
contig_23	32783	NA	32040.12973042359	100.0	medium	8.76998172438522	85	CheckV-040890	47.75	21.8	71.76105184365996	99.99999999999999	7	1.0
contig_230	1436	NA	42050.06324321546	3.414977027963663	high	3.42478034785727	29	CheckV-019457	69.7	100.0	0.65	3.91	1	1.0
contig_233	6071	NA	35056.244492503945	17.317884696115005	medium	5.83275149041302	2	CheckV-019980	91.43	24.14	5.519524989673688	17.515150764147045	3	1.0
contig_234	5091	NA	35365.874934340085	14.395232719258034	high	3.50076971321056	24	CheckV-062115	87.45	29.52	5.570648148148148	14.459722222222226	2	1.0
contig_235	5153	NA	35561.15532475839	14.490530335532656	low	47.4290376971189	25	CheckV-019054	94.62	20.63	6.75	14.39	1	1.0
contig_236	5228	NA	35489.67506021085	14.731044990212823	high	2.91211559951083	17	CheckV-019980	92.32	61.0	5.2299999999999995	14.978000000000002	2	1.0
contig_237	5328	NA	35610.79604735824	14.961754836691592	high	3.99247133975931	14	CheckV-019457	94.23	38.17	6.416737837968848	15.534727317177007	4	1.0
contig_24	25396	NA	64254.98683144645	39.52378056915448	medium	7.17609750786514	41	CheckV-000484	55.05	20.87	45.217626072545066	81.0494253962738	6	1.01
contig_241	568	NA	36841.20984215413	1.5417517568874406	medium	5.44274563664866	2	CheckV-057035	63.1	40.11	NA	NA	0	1.0
contig_242	2335	NA	36816.93092939817	6.342190783033226	high	4.04716205100082	7	CheckV-062115	73.65	43.0	3.49	7.659999999999999	1	1.0
contig_243	8981	NA	44896.0	20.004009265858873	low	26.2150433075829	1	CheckV-031033	38.6	6.66	NA	NA	0	1.16
contig_246	31026	NA	32264.73404231714	96.16071826071008	medium	5.60693372990055	36	CheckV-061543	56.91	40.3	63.49363025620786	95.69501820688157	12	1.0
contig_249	7275	NA	66471.24930057676	10.94458141910818	low	14.8948266060262	135	CheckV-015656	49.88	17.99	4.15	15.99	1	1.0
contig_250	9488	NA	45728.174191005826	20.7486963296824	low	12.3244307299425	6	CheckV-057132	56.95	14.22	9.13	20.33	1	1.0
contig_251	2500	NA	44850.93052844215	5.574020361549977	high	3.52719593630501	15	CheckV-040339	61.3	79.64	3.22	7.54	1	1.0
contig_252	5217	NA	36564.0	14.268132589432229	low	23.0547056367741	1	CheckV-017119	31.8	24.33	10.97	15.67	1	1.0
contig_253	14598	NA	14415.124315000496	100.0	high	3.04295287267934	36	CheckV-013268	92.39	45.51	25.531723304820108	41.83396123572545	5	1.0
contig_254	9318	NA	35197.980564155485	26.473109680301256	low	13.7527995520717	3	CheckV-016894	63.7	13.45	15.109069767441861	24.949302325581392	2	1.0
contig_255	4157	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_256	29740	NA	28495.31205108743	100.0	high	4.37240543472212	4	CheckV-019985	78.6	19.89	37.064821115565685	95.47859523986244	4	1.0
contig_257	14699	NA	15322.097179384438	95.93334272658966	low	16.1277892551785	8	CheckV-062137	46.21	15.33	20.204080140565697	67.73323205981012	4	1.0
contig_260	39070	NA	48915.331335554365	79.87270848066763	low	35.9439843853632	42	CheckV-047688	39.25	4.59	82.22	100.0	1	1.0
contig_263	4455	NA	40238.73231649043	11.071422342433673	high	3.24485403675294	47	CheckV-016972	95.9	42.68	NA	NA	0	1.0
contig_264	15476	NA	15097.024619832046	100.0	low	19.215906818237	5	CheckV-007455	82.07	8.3	14.575804420318839	86.88773275123845	3	1.0
contig_265	14074	NA	14562.875815553536	96.64299948893745	high	2.27822108812174	7	CheckV-018837	97.34	69.82	17.696323420866662	88.90713825229291	4	1.0
contig_266	14299	NA	14376.57367513317	99.46041611244725	high	2.94327996919184	42	CheckV-007635	84.12	54.82	18.495009080803	91.92405975335559	5	1.0
contig_267	62774	NA	32220.0124252518	100.0	high	2.70477475543562	9	CheckV-061543	78.17	29.48	85.41882716478896	100.0	13	1.02
contig_268	30576	NA	32115.53235324854	95.20626861695844	high	2.9270941310035	10	CheckV-014667	71.44	34.59	63.68350949640301	97.57924815369527	10	1.0
contig_270	10582	NA	32246.94538116292	32.81551128306709	high	2.64972286061917	9	CheckV-062331	69.83	57.71	15.209343832020997	34.11834645669291	2	1.0
contig_271	35503	NA	32457.656951891175	100.0	high	2.3383008728132	18	CheckV-062325	60.21	27.65	69.21533746277467	99.9627135102518	11	1.0
contig_274	13946	NA	32572.9284423645	42.81469510693969	medium	5.08558533193814	26	CheckV-062325	62.58	25.53	31.3158149029848	50.22614185241474	6	1.0
contig_28	1850	NA	35750.83975465153	5.17470362289685	high	2.02356251785054	8	CheckV-062115	98.0	29.62	NA	NA	0	1.0
contig_281	5354	NA	162725.1836506784	3.290209837153058	low	22.1130987526063	3	CheckV-015443	46.7	16.51	2.4259448818897638	6.7177165354330715	2	1.0
contig_282	2053	NA	NA	NA	NA	NA	0	NA	NA	NA	1.1	3.33	1	1.01
contig_283	13311	NA	50244.41960542921	26.49249429992752	low	27.4561384438116	205	CheckV-019938	33.1	8.83	14.944666404560135	38.761345940344555	6	1.0
contig_284	24436	NA	62991.59301535065	38.79247821855387	low	17.6215217642305	15	CheckV-018104	43.37	11.75	36.17355844452048	62.08549085794656	3	1.0
contig_285	29409	NA	46630.14807661151	63.068639524116804	high	3.79479531297795	33	CheckV-014723	71.53	25.56	28.508095677605223	81.74446436222259	13	1.0
contig_286	14288	NA	61717.19673893157	23.150759844844096	low	18.6356392398109	5	CheckV-032963	40.44	13.84	22.569427761147352	39.74741173939908	4	1.0
contig_287	3045	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_288	20192	NA	41152.079303714374	49.066779471766516	medium	7.7631262437403	30	CheckV-032420	58.78	16.39	41.61100467657541	53.517184108488365	7	1.0
