contig_id,checkv_total_genes,checkv_viral_genes,checkv_quality,completeness,contamination,prediction,phage_score,length,coverage,is_circular,phanotate_total_genes,CRISPRs,"DNA, RNA and nucleotide metabolism",connector,head and packaging,integration and excision,lysis,"moron, auxiliary metabolic gene and host takeover",other,tRNAs,tail,transcription regulation,genomad_total_genes,genomad_viral_genes,rafah_predicted_host,rafah_prediction_score,vcontact_taxonomy,genomad_agreement,genomad_taxid,genomad_taxonomy
contig_1407,25,0,High-quality,100.0,0.0,phage,2.479,14835,8,N,47.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,16.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.162,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_113_of_Caudoviricetes;novel_family_1_of_novel_order_113_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_113_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_113_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1423,61,0,Medium-quality,70.96,0.0,phage,0.765,39584,3,N,128.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,61.0,13.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2097,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1424,32,0,High-quality,100.0,0.0,phage,3.695,15363,4,N,59.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,32.0,18.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.173816666666667,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1430,17,0,Medium-quality,57.01,0.0,phage,2.207,8840,7,N,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,17.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.191266666666667,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1433,28,0,High-quality,96.03,0.0,phage,2.652,16900,3,N,30.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.19165,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1437,30,0,Medium-quality,51.2,0.0,phage,2.914,16929,3,N,57.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.0,16.0,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Stanieria,0.0955,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_26_of_Caudoviricetes;novel_family_7_of_novel_order_26_of_Caudoviricetes;novel_subfamily_1_of_novel_family_7_of_novel_order_26_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_7_of_novel_order_26_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1438,30,0,High-quality,100.0,0.0,phage,3.092,14529,8,N,58.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,13.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.10535,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1439,62,0,High-quality,90.16,0.0,phage,3.205,34481,4,N,82.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,62.0,13.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.064,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1445,63,0,High-quality,100.0,0.0,phage,4.641,36714,20,Y,68.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,32.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.278,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_4_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_4_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1451,66,1,High-quality,97.42,0.0,phage,1.777,33486,4,N,98.0,0.0,5.0,2.0,10.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,66.0,22.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.1028,No Realm;nan;nan;nan;nan;nan;nan,0.9831,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1456,77,0,High-quality,100.0,0.0,phage,4.07,38967,6,N,118.0,0.0,10.0,1.0,6.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,77.0,44.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,0.139,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_44_of_Caudoviricetes;novel_family_4_of_novel_order_44_of_Caudoviricetes;novel_subfamily_0_of_novel_family_4_of_novel_order_44_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_4_of_novel_order_44_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1457,29,0,High-quality,100.0,0.0,phage,0.118,15800,8,N,65.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.197233333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_102_of_Caudoviricetes;novel_family_1_of_novel_order_102_of_Caudoviricetes;novel_subfamily_1_of_novel_family_1_of_novel_order_102_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_1_of_novel_order_102_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1459,23,0,High-quality,96.72,0.0,phage,1.241,15486,4,N,69.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,9.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.22995,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1460,21,0,High-quality,100.0,0.0,phage,2.822,15850,4,N,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,4.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.239533333333333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1467,36,0,High-quality,99.79,0.0,phage,3.922,14727,4,N,54.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,19.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.156866666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_113_of_Caudoviricetes;novel_family_0_of_novel_order_113_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_113_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_0_of_novel_order_113_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1469,20,0,Medium-quality,87.96,0.0,phage,3.98,14375,8,N,55.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.12165,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_102_of_Caudoviricetes;novel_family_3_of_novel_order_102_of_Caudoviricetes;novel_subfamily_2_of_novel_family_3_of_novel_order_102_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_2_of_novel_family_3_of_novel_order_102_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1472,50,0,High-quality,92.16,0.0,phage,3.338,30538,3,N,119.0,0.0,3.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,18.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.147,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1473,41,0,Medium-quality,76.51,0.0,phage,3.766,32864,7,N,57.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,41.0,18.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Parasutterella,0.237,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_40_of_Caudoviricetes;novel_family_1_of_novel_order_40_of_Caudoviricetes;novel_subfamily_1_of_novel_family_1_of_novel_order_40_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_1_of_novel_family_1_of_novel_order_40_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1474,69,0,High-quality,97.1,0.0,phage,2.965,31359,3,N,88.0,0.0,7.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,69.0,20.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.701,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_38_of_Caudoviricetes;novel_family_1_of_novel_order_38_of_Caudoviricetes;novel_subfamily_1_of_novel_family_1_of_novel_order_38_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_1_of_novel_order_38_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1476,18,0,Medium-quality,68.7,0.0,phage,3.477,10101,4,N,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,9.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.15495,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1477,81,0,Medium-quality,77.92,0.0,phage,2.824,44251,3,N,119.0,0.0,10.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,81.0,27.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacteroides,0.077,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_124_of_Caudoviricetes;novel_family_0_of_novel_order_124_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_124_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_124_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1482,65,0,High-quality,96.54,0.0,phage,4.352,36875,9,N,78.0,0.0,4.0,4.0,6.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,65.0,30.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.094,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_11_of_novel_order_25_of_Caudoviricetes;novel_subfamily_0_of_novel_family_11_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_11_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1484,122,0,Medium-quality,76.57,0.0,phage,6.16,68203,11,N,154.0,0.0,18.0,1.0,6.0,0.0,1.0,1.0,2.0,1.0,9.0,1.0,122.0,47.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio,0.18,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_65_of_Caudoviricetes;novel_family_5_of_novel_order_65_of_Caudoviricetes;novel_subfamily_1_of_novel_family_5_of_novel_order_65_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_5_of_novel_order_65_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1488,35,0,Medium-quality,58.18,0.0,phage,5.137,20921,5,N,44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,11.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella,0.207,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1491,45,0,High-quality,100.0,0.0,phage,3.557,21380,12,N,66.0,0.0,5.0,1.0,6.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,45.0,29.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.136,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_125_of_Caudoviricetes;novel_family_0_of_novel_order_125_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_125_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_125_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1496,56,0,High-quality,100.0,0.0,phage,2.887,34012,4,Y,138.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,28.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.163166666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_5_of_novel_order_25_of_Caudoviricetes;novel_subfamily_0_of_novel_family_5_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_5_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1497,60,0,High-quality,94.81,0.0,phage,5.23,34801,18,Y,67.0,0.0,7.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,60.0,27.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.768,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_9_of_novel_order_25_of_Caudoviricetes;novel_subfamily_0_of_novel_family_9_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_9_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1498,52,0,Medium-quality,54.44,0.0,phage,5.48,28843,4,N,83.0,0.0,10.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,52.0,16.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas,0.139,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_126_of_Caudoviricetes;novel_family_0_of_novel_order_126_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_126_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_126_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1499,65,0,Medium-quality,86.04,0.0,phage,3.184,27661,4,N,119.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,65.0,43.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.158433333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_6_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_6_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1519,82,0,Medium-quality,76.3,0.0,phage,3.49,39859,4,N,159.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,82.0,26.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.201833333333333,No prediction;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_152,45,0,Medium-quality,77.04,0.0,phage,4.828,30797,16,N,88.0,0.0,3.0,0.0,7.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,45.0,16.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium,0.195,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1539,52,0,Medium-quality,85.49,0.0,phage,5.105,35193,41,Y,65.0,0.0,6.0,2.0,4.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,52.0,25.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.1565,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_50_of_Caudoviricetes;novel_family_16_of_novel_order_50_of_Caudoviricetes;novel_subfamily_0_of_novel_family_16_of_novel_order_50_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_16_of_novel_order_50_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1542,69,0,High-quality,99.67,0.0,phage,5.641,31735,8,Y,86.0,0.0,7.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,69.0,44.0,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.082,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_3_of_novel_order_25_of_Caudoviricetes;novel_subfamily_0_of_novel_family_3_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_3_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1543,65,0,High-quality,100.0,0.0,phage,5.223,33118,11,Y,70.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,65.0,44.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens,0.162,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_1_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1545,75,0,High-quality,100.0,0.0,phage,3.498,41551,5,N,106.0,0.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,75.0,20.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,0.083,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_44_of_Caudoviricetes;novel_family_0_of_novel_order_44_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_44_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_44_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1546,70,0,High-quality,100.0,0.0,phage,4.609,38963,3,Y,123.0,0.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,70.0,21.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium,0.101,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1547,71,1,High-quality,100.0,0.0,phage,4.0,35347,4,Y,98.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,71.0,19.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.387,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_127_of_Caudoviricetes;novel_family_0_of_novel_order_127_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_127_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_127_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1549,74,0,Medium-quality,54.82,0.0,phage,3.396,40575,4,N,111.0,0.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,74.0,29.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus_D,0.085,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_128_of_Caudoviricetes;novel_family_0_of_novel_order_128_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_128_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_128_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1552,43,0,High-quality,100.0,0.0,phage,1.982,26758,6,Y,66.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,9.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2548,No Realm;nan;nan;nan;nan;nan;nan,0.9203,13252.0,Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
contig_1554,66,0,High-quality,100.0,0.0,phage,3.902,36349,5,Y,96.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0,15.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.076,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1555,76,0,High-quality,100.0,0.0,phage,4.328,36429,11,Y,90.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,76.0,34.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.224,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_4_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_4_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_1558,51,0,High-quality,92.31,0.0,phage,5.398,29951,11,Y,56.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,30.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.204,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_25_of_Caudoviricetes||novel_family_4_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_25_of_Caudoviricetes||novel_family_4_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
