#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_384	12609	3	N	Y	1	both	490	384
contig_385	13105	4	N	Y	1	left	490	385
contig_390	775	3	N	Y	1	both	492	390
contig_391	618	3	N	Y	1	both	492	391
contig_397	37057	2	Y	Y	1	none	*	397
contig_405	35145	1	N	Y	1	both	494	405
contig_406	35327	1	N	Y	1	both	494	406
contig_407	37182	2	Y	Y	1	none	*	407
contig_409	1262	7	N	Y	1	both	496	409
contig_410	1439	3	N	Y	1	both	496	410
contig_414	6249	1	N	Y	1	both	466	414
contig_415	6330	2	N	Y	1	both	466	415
contig_422	717	3	N	Y	1	both	498	422
contig_423	1605	10	N	Y	2	both	498	423
contig_430	1964	3	N	Y	1	both	586	430
contig_431	1409	1	N	Y	1	both	586	431
contig_432	659	1	N	Y	1	both	500	432
contig_433	630	2	N	Y	1	both	500	433
contig_446	37206	1	N	Y	1	none	*	446
contig_453	816	2	N	Y	1	both	470	453
contig_454	875	1	N	Y	1	both	470	454
contig_459	1295	5	N	Y	1	right	490	459
contig_460	750	2	N	Y	1	right	490	460
contig_473	41109	14	N	Y	3	none	*	473
contig_474	977	6	N	Y	1	both	502	474
contig_475	975	7	N	Y	1	both	502	475
contig_476	1595	1	N	Y	1	both	688	476
contig_477	1564	2	N	Y	1	both	688	477
contig_478	1555	5	N	Y	1	both	688	478
contig_479	17106	2	N	Y	1	both	504	479
contig_480	18628	4	N	Y	1	both	504	480
contig_494	1211	28	N	Y	6	both	508	494
contig_495	1216	6	N	Y	1	both	508	495
contig_496	861	21	N	Y	4	both	306	496
contig_497	894	8	N	Y	2	both	306	497
contig_498	5635	1	N	Y	1	both	510	498
contig_499	4676	2	N	Y	1	both	510	499
contig_502	6801	2	N	Y	1	both	512	502
contig_503	6392	5	N	Y	1	both	512	503
contig_509	3315	3	N	Y	1	both	516	509
contig_510	2581	13	N	Y	3	both	516	510
contig_512	1088	8	N	Y	2	both	514	512
contig_513	1098	16	N	Y	3	both	514	513
contig_516	4752	2	N	Y	1	both	518	516
contig_517	2881	2	N	Y	1	both	518	517
contig_524	2035	2	N	Y	1	both	522	524
contig_525	2022	1	N	Y	1	both	522	525
contig_532	1862	2	N	Y	1	both	524	532
contig_533	999	0	N	Y	1	both	526	533
contig_534	1248	7	N	Y	1	both	526	534
contig_535	636	12	N	Y	2	both	528	535
contig_537	4319	3	N	Y	1	both	530	537
contig_538	6168	4	N	Y	1	both	530	538
contig_541	3211	5	N	Y	1	both	532	541
contig_542	3337	1	N	Y	1	both	532	542
contig_563	1816	4	N	Y	1	right	412	563
contig_564	1347	11	N	Y	2	right	412	564
contig_567	29646	1	N	Y	1	left	*	567
contig_569	2466	2	N	Y	1	right	*	569
contig_570	772	1	N	Y	1	right	*	570
contig_598	30565	5	N	Y	1	left	*	598
contig_600	8465	6	N	Y	1	both	*	600
contig_602	6637	3	N	Y	1	both	536	602
contig_603	6079	2	N	Y	1	both	536	603
contig_610	21083	1	N	Y	1	both	520	610
contig_611	21857	1	N	Y	1	both	520	611
contig_617	4528	4	N	Y	1	both	538	617
contig_618	5002	4	N	Y	1	both	538	618
contig_619	1047	1	N	Y	1	both	538	619
contig_620	1672	2	N	Y	1	both	540	620
contig_621	1119	7	N	Y	1	both	540	621
contig_622	1274	3	N	Y	1	both	542	622
contig_623	2021	4	N	Y	1	both	542	623
contig_624	5713	1	N	Y	1	both	544	624
contig_625	4834	2	N	Y	1	both	544	625
contig_627	1309	1	N	Y	1	both	546	627
contig_630	687	2	N	Y	1	both	548	630
contig_631	679	1	N	Y	1	both	548	631
contig_641	11211	4	N	Y	1	both	506	641
contig_642	10260	7	N	Y	1	both	506	642
contig_648	7647	1	N	Y	1	both	550	648
contig_649	15038	2	N	Y	1	both	550	649
contig_651	3044	2	N	Y	1	both	552	651
contig_652	3255	2	N	Y	1	both	552	652
contig_658	23983	2	N	Y	1	left	*	658
contig_660	843	1	N	Y	1	right	*	660
contig_661	1216	4	N	Y	1	both	554	661
contig_662	1228	3	N	Y	1	both	554	662
contig_667	1362	11	N	Y	2	both	556	667
contig_668	1857	5	N	Y	1	both	556	668
contig_672	8648	2	N	Y	1	left	*	672
contig_673	22826	2	N	Y	1	none	*	673
contig_681	663	4	N	Y	1	both	558	681
contig_682	1923	2	N	Y	1	both	558	682
contig_685	555	3	N	Y	1	both	560	685
contig_686	746	1	N	Y	1	both	560	686
contig_691	21727	25	N	Y	5	both	*	691
contig_692	10774	2	N	Y	1	both	564	692
contig_693	1896	11	N	Y	2	right	564	693
contig_694	15820	4	N	Y	1	both	564	694
contig_695	2009	8	N	Y	2	right	564	695
contig_704	11411	4	N	Y	1	left	564	704
contig_710	3194	7	N	Y	1	both	566	710
contig_711	3590	6	N	Y	1	both	566	711
contig_716	7950	1	N	Y	1	both	690	716
contig_717	11425	1	N	Y	1	both	690	717
contig_721	6651	2	N	Y	1	both	568	721
contig_722	5348	1	N	Y	1	both	568	722
contig_734	37226	20	Y	Y	4	none	*	734
contig_736	7742	3	N	Y	1	both	570	736
contig_737	867	25	N	Y	5	left	570	737
contig_738	1105	15	N	Y	3	both	570	738
contig_739	8112	14	N	Y	3	right	570	739
contig_740	8882	3	N	Y	1	right	570	740
contig_741	1199	10	N	Y	2	left	572	741
contig_742	703	4	N	Y	1	left	572	742
contig_743	941	12	N	Y	2	none	572	743
contig_744	1205	1	N	Y	1	left	572	744
contig_745	1569	2	N	Y	1	right	572	745
contig_759	4389	7	N	Y	1	both	574	759
contig_760	4370	12	N	Y	2	both	574	760
contig_767	2871	4	N	Y	1	both	576	767
contig_768	3695	2	N	Y	1	both	576	768
contig_769	4046	2	N	Y	1	both	578	769
contig_770	4035	1	N	Y	1	both	578	770
contig_772	4374	2	N	Y	1	both	150	772
contig_773	22605	1	N	Y	1	both	150	773
contig_777	1898	4	N	Y	1	both	580	777
contig_778	3609	1	N	Y	1	both	580	778
contig_790	32181	1	Y	Y	1	none	*	790
contig_794	17314	3	N	Y	1	both	692	794
contig_795	19099	3	N	Y	1	both	692	795
contig_801	6963	4	N	Y	1	both	582	801
contig_802	3847	5	N	Y	1	both	582	802
contig_803	2193	4	N	Y	1	right	446	803
contig_804	2164	2	N	Y	1	right	446	804
contig_822	1449	8	N	Y	2	both	584	822
contig_823	1465	5	N	Y	1	both	584	823
contig_837	876	2	N	Y	1	both	440	837
contig_838	599	5	N	Y	1	both	440	838
contig_852	12825	3	N	Y	1	both	588	852
contig_853	11707	2	N	Y	1	both	588	853
contig_865	15039	2	N	Y	1	right	592	865
contig_866	15729	4	N	Y	1	right	592	866
contig_867	1252	6	N	Y	1	none	592	867
contig_868	2300	3	N	Y	1	left	592	868
contig_869	1820	5	N	Y	1	left	592	869
contig_870	1353	2	N	Y	1	left	592	870
contig_872	1302	4	N	Y	1	both	590	872
contig_873	6260	9	N	Y	2	both	*	873
contig_874	6595	7	N	Y	1	both	590	874
contig_875	884	4	N	Y	1	both	594	875
contig_876	1787	5	N	Y	1	both	594	876
contig_877	1401	20	N	Y	4	both	596	877
contig_878	1379	5	N	Y	1	both	596	878
contig_882	7070	1	N	Y	1	left	598	882
contig_883	2953	1	N	Y	1	none	598	883
contig_884	2617	2	N	Y	1	none	598	884
contig_885	1173	2	N	Y	1	both	598	885
contig_886	1182	5	N	Y	1	both	598	886
contig_892	2613	6	N	Y	1	both	600	892
contig_893	2450	3	N	Y	1	both	600	893
contig_894	1671	4	N	Y	1	both	602	894
contig_895	921	4	N	Y	1	both	602	895
contig_902	6426	0	N	Y	1	both	604	902
contig_903	6781	8	N	Y	2	both	604	903
contig_912	1970	14	N	Y	3	none	606	912
contig_913	1082	21	N	Y	4	none	606	913
contig_914	5783	4	N	Y	1	none	606	914
contig_915	608	19	N	Y	4	none	606	915
contig_916	599	16	N	Y	3	none	606	916
contig_917	1837	9	N	Y	2	left	606	917
contig_918	837	35	N	Y	7	left	606	918
contig_919	6563	20	N	Y	4	none	606	919
contig_920	634	40	N	Y	8	both	606	920
contig_922	627	1	N	Y	1	both	606	922
contig_930	8650	4	N	Y	1	left	608	930
contig_931	15702	2	N	Y	1	both	608	931
contig_932	8238	1	N	Y	1	left	608	932
contig_933	6437	10	N	Y	2	right	*	933
contig_934	1565	7	N	Y	1	both	610	934
contig_935	1472	5	N	Y	1	both	610	935
contig_936	5031	7	N	Y	1	both	612	936
contig_937	4268	4	N	Y	1	both	612	937
contig_938	2458	9	N	Y	2	both	612	938
contig_954	1979	2	N	Y	1	both	686	954
contig_955	1939	4	N	Y	1	both	686	955
contig_958	1059	1	N	Y	1	none	*	958
contig_964	1147	4	N	Y	1	both	616	964
contig_965	569	2	N	Y	1	both	616	965
contig_983	16002	1	Y	Y	1	none	*	983
contig_984	18501	1	Y	Y	1	none	*	984
contig_994	750	2	N	Y	1	both	618	994
contig_995	739	1	N	Y	1	both	618	995
contig_1000	5688	6	N	Y	1	both	620	1000
contig_1001	5628	11	N	Y	2	both	620	1001
contig_1018	36810	1	Y	Y	1	none	*	1018
contig_1038	10594	5	N	Y	1	both	622	1038
contig_1039	10292	3	N	Y	1	both	622	1039
contig_1043	10528	1	N	Y	1	both	624	1043
contig_1044	8614	2	N	Y	1	both	624	1044
contig_1060	5515	1	N	Y	1	both	626	1060
contig_1061	6576	3	N	Y	1	both	626	1061
contig_1070	2754	23	N	Y	5	both	628	1070
contig_1071	1136	22	N	Y	4	left	628	1071
contig_1072	2139	6	N	Y	1	right	628	1072
contig_1073	1891	18	N	Y	4	right	628	1073
contig_1077	2547	27	N	Y	5	right	606	1077
contig_1078	5379	17	N	Y	3	right	606	1078
contig_1090	3718	1	N	Y	1	both	634	1090
contig_1091	3612	1	N	Y	1	both	634	1091
contig_1092	30305	2	Y	Y	1	none	*	1092
contig_1093	646	1	N	Y	1	both	632	1093
contig_1094	662	2	N	Y	1	both	632	1094
contig_1108	5042	6	N	Y	1	both	356	1108
contig_1109	8161	6	N	Y	1	both	356	1109
contig_1111	30517	2	Y	Y	1	none	*	1111
contig_1112	1855	2	N	Y	1	none	*	1112
contig_1116	45946	2	Y	Y	1	none	*	1116
contig_1121	1584	5	N	Y	1	left	636	1121
contig_1122	14462	1	N	Y	1	both	636	1122
contig_1123	15124	2	N	Y	1	right	636	1123
contig_1124	14802	2	N	Y	1	right	636	1124
contig_1125	822	3	N	Y	1	both	638	1125
contig_1126	815	3	N	Y	1	both	638	1126
contig_1127	744	3	N	Y	1	left	640	1127
contig_1128	727	2	N	Y	1	left	640	1128
contig_1149	639	1	N	Y	1	both	196	1149
contig_1150	22182	1	N	Y	1	both	196	1150
contig_1167	1098	2	N	Y	1	both	642	1167
contig_1168	1070	4	N	Y	1	both	642	1168
contig_1173	8669	7	N	Y	1	none	424	1173
contig_1174	625	13	N	Y	3	none	424	1174
contig_1178	2410	32	N	Y	6	both	694	1178
contig_1179	2079	27	N	Y	5	left	694	1179
contig_1180	1755	9	N	Y	2	left	694	1180
contig_1181	793	31	N	Y	6	right	694	1181
contig_1182	2443	30	N	Y	6	both	646	1182
contig_1183	3453	26	N	Y	5	both	646	1183
contig_1186	1666	36	N	Y	7	both	644	1186
contig_1187	2198	31	N	Y	6	both	644	1187
contig_1188	3355	8	N	Y	2	both	648	1188
contig_1190	3793	40	N	Y	8	both	648	1190
contig_1202	1393	39	N	Y	8	none	606	1202
contig_1203	1508	16	N	Y	3	none	606	1203
contig_1216	692	6	N	Y	1	both	650	1216
contig_1217	1347	6	N	Y	1	both	650	1217
contig_1226	32905	12	N	Y	2	none	*	1226
contig_1230	2934	5	N	Y	1	both	630	1230
contig_1231	1343	7	N	Y	1	both	652	1231
contig_1232	1467	3	N	Y	1	both	652	1232
contig_1233	708	3	N	Y	1	both	654	1233
contig_1234	1110	1	N	Y	1	both	654	1234
contig_1237	2740	3	N	Y	1	both	614	1237
contig_1238	3622	1	N	Y	1	both	614	1238
contig_1255	4141	2	N	Y	1	both	658	1255
contig_1256	5643	2	N	Y	1	both	658	1256
contig_1258	2303	3	N	Y	1	both	656	1258
contig_1259	1927	1	N	Y	1	both	656	1259
contig_1260	4082	2	N	Y	1	both	660	1260
contig_1261	5997	3	N	Y	1	both	660	1261
contig_1276	9319	2	N	Y	1	both	222	1276
contig_1277	9129	1	N	Y	1	both	222	1277
contig_1283	3094	1	N	Y	1	both	662	1283
contig_1284	4011	1	N	Y	1	both	662	1284
contig_1287	3755	3	N	Y	1	both	696	1287
contig_1288	8500	3	N	Y	1	both	696	1288
contig_1304	10249	1	N	Y	1	both	228	1304
contig_1305	10030	2	N	Y	1	both	228	1305
contig_1308	22347	1	N	Y	1	left	*	1308
contig_1309	28772	1	N	Y	1	none	*	1309
contig_1313	15086	3	N	Y	1	both	698	1313
contig_1314	15670	3	N	Y	1	both	698	1314
contig_1324	1955	0	N	Y	1	both	*	1324
contig_1325	1289	2	N	Y	1	both	*	1325
contig_1337	5396	3	N	Y	1	both	664	1337
contig_1338	4901	5	N	Y	1	both	664	1338
contig_1339	2155	3	N	Y	1	both	666	1339
contig_1340	1764	2	N	Y	1	both	666	1340
contig_1372	558	3	N	Y	1	both	670	1372
contig_1373	768	4	N	Y	1	both	670	1373
contig_1375	3500	3	N	Y	1	both	668	1375
contig_1376	3170	1	N	Y	1	both	668	1376
contig_1377	19651	1	N	Y	1	none	*	1377
contig_1387	13822	3	N	Y	1	both	416	1387
contig_1390	33659	1	Y	Y	1	none	*	1390
contig_1400	1186	2	Y	Y	1	none	2	1400
contig_1401	649	19	N	Y	4	both	572	1401
contig_1402	8770	4	N	Y	1	both	674	1402
contig_1403	3762	9	N	Y	2	both	676	1403
contig_1404	2679	2	N	Y	1	both	676	1404
contig_1405	6334	10	N	Y	2	both	*	1405
contig_1412	1343	1	N	Y	1	both	678	1412
contig_1413	1338	1	N	Y	1	both	678	1413
contig_1414	29811	2	Y	Y	1	none	*	1414
contig_1425	34851	1	Y	Y	1	none	*	1425
contig_1443	5831	1	Y	Y	1	none	*	1443
contig_1463	37149	1	Y	Y	1	none	*	1463
contig_1480	6135	2	Y	Y	1	none	*	1480
contig_1481	7421	2	N	Y	1	left	*	1481
contig_1486	4950	3	N	Y	1	both	672	1486
contig_1487	29008	5	N	Y	1	both	418	1487
contig_1488	20792	4	N	Y	1	left	418	1488
contig_1496	32701	2	Y	Y	1	none	*	1496
contig_1500	35082	1	N	Y	1	none	*	1500
contig_1502	1803	8	N	Y	2	both	524	1502
contig_1503	32083	1	Y	Y	1	none	*	1503
contig_1507	1136	3	N	Y	1	both	546	1507
contig_1511	34068	1	Y	Y	1	none	*	1511
contig_1513	7085	2	Y	Y	1	none	*	1513
contig_1517	35379	1	Y	Y	1	none	*	1517
contig_1522	34295	2	Y	Y	1	none	*	1522
contig_1523	6747	5	N	Y	1	right	606	1523
contig_1524	2312	17	N	Y	3	none	606	1524
contig_1526	31517	1	N	Y	1	none	*	1526
contig_1530	4973	1	Y	Y	1	none	*	1530
contig_1531	32151	1	Y	Y	1	none	*	1531
contig_1534	12615	1	N	Y	1	left	*	1534
contig_1536	2725	6	N	Y	1	right	640	1536
contig_1538	33223	2	Y	Y	1	none	*	1538
contig_1540	36303	2	Y	Y	1	none	*	1540
contig_1541	8969	2	Y	Y	1	none	*	1541
contig_1546	38727	2	Y	Y	1	none	*	1546
contig_1548	31281	2	Y	Y	1	none	*	1548
